ts_code,name,latest_price,max_price_aug_oct,decline_pct,market,price_source
603917.SH,合力科技,12.97,16.3,-20.4,主板,longbridge
002105.SZ,信隆健康,6.32,7.94,-20.4,主板,longbridge
301356.SZ,天振股份,21.52,27.03,-20.4,创业板,longbridge
601319.SH,中国人保,7.38,9.27,-20.4,主板,longbridge
301176.SZ,逸豪新材,29.24,36.75,-20.4,创业板,longbridge
301215.SZ,中汽股份,6.22,7.81,-20.4,创业板,longbridge
600221.SH,海航控股,1.48,1.86,-20.4,主板,longbridge
600859.SH,王府井,12.25,15.39,-20.4,主板,longbridge
600825.SH,新华传媒,5.93,7.45,-20.4,主板,longbridge
603648.SH,畅联股份,9.96,12.5,-20.3,主板,longbridge
603733.SH,仙鹤股份,21.47,26.95,-20.3,主板,longbridge
600862.SH,中航高科,21.66,27.16,-20.3,主板,longbridge
600319.SH,亚星化学,7.44,9.33,-20.3,主板,longbridge
600269.SH,赣粤高速,4.45,5.58,-20.3,主板,longbridge
603116.SH,红蜻蜓,5.56,6.98,-20.3,主板,longbridge
688023.SH,安恒信息,50.87,63.82,-20.3,科创板,longbridge
301262.SZ,海看股份,23.48,29.47,-20.3,创业板,longbridge
000913.SZ,钱江摩托,15.48,19.4,-20.2,主板,longbridge
600906.SH,财达证券,6.46,8.1,-20.2,主板,longbridge
301301.SZ,川宁生物,10.32,12.94,-20.2,创业板,longbridge
600159.SH,大龙地产,3.01,3.77,-20.2,主板,longbridge
600662.SH,外服控股,5.1,6.39,-20.2,主板,longbridge
603312.SH,西典新能,42.0,52.66,-20.2,主板,longbridge
002690.SZ,美亚光电,18.19,22.8,-20.2,主板,longbridge
002338.SZ,奥普光电,56.13,70.35,-20.2,主板,longbridge
600111.SH,北方稀土,49.22,61.69,-20.2,主板,longbridge
002727.SZ,一心堂,12.5,15.66,-20.2,主板,longbridge
605068.SH,明新旭腾,27.81,34.87,-20.2,主板,longbridge
301503.SZ,智迪科技,36.12,45.27,-20.2,创业板,longbridge
603213.SH,镇洋发展,13.43,16.82,-20.2,主板,longbridge
600425.SH,青松建化,4.06,5.09,-20.2,主板,longbridge
688578.SH,艾力斯,97.58,122.2,-20.1,科创板,longbridge
603658.SH,安图生物,34.15,42.75,-20.1,主板,longbridge
688550.SH,瑞联新材,42.7,53.46,-20.1,科创板,longbridge
600329.SH,达仁堂,40.7,50.97,-20.1,主板,longbridge
601006.SH,大秦铁路,5.25,6.57,-20.1,主板,longbridge
603130.SH,云中马,40.44,50.6,-20.1,主板,longbridge
603155.SH,新亚强,16.11,20.15,-20.0,主板,longbridge
603137.SH,恒尚节能,13.4,16.76,-20.0,主板,longbridge
000789.SZ,万年青,5.09,6.36,-20.0,主板,longbridge
600280.SH,中央商场,3.12,3.9,-20.0,主板,longbridge
300541.SZ,先进数通,14.78,18.47,-20.0,创业板,longbridge
600655.SH,豫园股份,5.13,6.41,-20.0,主板,longbridge
301029.SZ,怡合达,27.85,34.8,-20.0,创业板,longbridge
002057.SZ,中钢天源,9.71,12.13,-20.0,主板,longbridge
000545.SZ,金浦钛业,3.04,3.8,-20.0,主板,longbridge
603477.SH,巨星农牧,18.59,23.25,-20.0,主板,longbridge
603358.SH,华达科技,35.37,44.22,-20.0,主板,longbridge
300729.SZ,乐歌股份,13.08,16.36,-20.0,创业板,longbridge
000910.SZ,大亚圣象,6.88,8.6,-20.0,主板,longbridge
002449.SZ,国星光电,8.22,10.27,-20.0,主板,longbridge
600390.SH,五矿资本,5.33,6.66,-20.0,主板,longbridge
002661.SZ,克明食品,8.86,11.08,-20.0,主板,longbridge
600731.SH,湖南海利,6.76,8.44,-19.9,主板,longbridge
605277.SH,新亚电子,24.38,30.45,-19.9,主板,longbridge
603566.SH,普莱柯,12.64,15.79,-19.9,主板,longbridge
300906.SZ,日月明,33.26,41.5,-19.9,创业板,longbridge
000581.SZ,威孚高科,19.19,23.92,-19.8,主板,longbridge
002626.SZ,金达威,18.0,22.44,-19.8,主板,longbridge
300453.SZ,三鑫医疗,9.34,11.64,-19.8,创业板,longbridge
300976.SZ,达瑞电子,59.96,74.8,-19.8,创业板,longbridge
300605.SZ,恒锋信息,14.44,18.0,-19.8,创业板,longbridge
300590.SZ,移为通信,11.93,14.88,-19.8,创业板,longbridge
300564.SZ,筑博设计,14.97,18.67,-19.8,创业板,longbridge
301558.SZ,三态股份,8.28,10.32,-19.8,创业板,longbridge
600509.SH,天富能源,7.9,9.85,-19.8,主板,longbridge
002286.SZ,保龄宝,9.85,12.28,-19.8,主板,longbridge
603205.SH,健尔康,25.8,32.15,-19.8,主板,longbridge
002761.SZ,浙江建投,8.17,10.18,-19.7,主板,longbridge
002152.SZ,广电运通,12.11,15.08,-19.7,主板,longbridge
300791.SZ,仙乐健康,21.25,26.45,-19.7,创业板,longbridge
688381.SH,帝奥微,25.19,31.36,-19.7,科创板,longbridge
600962.SH,国投中鲁,20.71,25.8,-19.7,主板,longbridge
300232.SZ,洲明科技,7.11,8.85,-19.7,创业板,longbridge
300450.SZ,先导智能,56.0,69.72,-19.7,创业板,longbridge
002719.SZ,麦趣尔,8.35,10.4,-19.7,主板,longbridge
301378.SZ,通达海,32.16,39.99,-19.6,创业板,longbridge
002829.SZ,星网宇达,23.13,28.78,-19.6,主板,longbridge
001283.SZ,豪鹏科技,72.37,90.0,-19.6,主板,longbridge
603896.SH,寿仙谷,18.53,23.04,-19.6,主板,longbridge
688429.SH,时创能源,15.06,18.72,-19.6,科创板,longbridge
300588.SZ,熙菱信息,25.24,31.39,-19.6,创业板,longbridge
300928.SZ,华安鑫创,30.3,37.68,-19.6,创业板,longbridge
600616.SH,金枫酒业,5.01,6.23,-19.6,主板,longbridge
300623.SZ,捷捷微电,28.58,35.49,-19.5,创业板,longbridge
002700.SZ,万憬能源,6.58,8.17,-19.5,主板,longbridge
300087.SZ,荃银高科,8.0,9.94,-19.5,创业板,longbridge
600160.SH,巨化股份,33.79,41.95,-19.5,主板,longbridge
002973.SZ,侨银股份,13.59,16.89,-19.5,主板,longbridge
688138.SH,清溢光电,28.56,35.5,-19.5,科创板,longbridge
002376.SZ,新北洋,7.14,8.87,-19.5,主板,longbridge
002685.SZ,华东重机,8.45,10.5,-19.5,主板,longbridge
002912.SZ,中新赛克,26.56,32.98,-19.5,主板,longbridge
603229.SH,奥翔药业,10.07,12.51,-19.5,主板,longbridge
300647.SZ,超频三,6.48,8.05,-19.5,创业板,longbridge
600150.SH,中国船舶,33.03,40.98,-19.4,主板,longbridge
002389.SZ,航天彩虹,22.36,27.75,-19.4,主板,longbridge
603759.SH,海天股份,9.33,11.58,-19.4,主板,longbridge
300554.SZ,三超新材,23.29,28.91,-19.4,创业板,longbridge
603333.SH,尚纬股份,7.76,9.63,-19.4,主板,longbridge
000050.SZ,深天马Ａ,8.34,10.35,-19.4,主板,longbridge
600535.SH,天士力,14.25,17.69,-19.4,主板,longbridge
601688.SH,华泰证券,19.07,23.65,-19.4,主板,longbridge
002167.SZ,东方锆业,13.14,16.3,-19.4,主板,longbridge
300095.SZ,华伍股份,9.65,11.98,-19.4,创业板,longbridge
603616.SH,韩建河山,6.37,7.89,-19.3,主板,longbridge
300862.SZ,蓝盾光电,22.78,28.24,-19.3,创业板,longbridge
603610.SH,麒盛科技,15.75,19.51,-19.3,主板,longbridge
600679.SH,上海凤凰,11.4,14.12,-19.3,主板,longbridge
002074.SZ,国轩高科,40.23,49.83,-19.3,主板,longbridge
002480.SZ,新筑股份,6.15,7.62,-19.3,主板,longbridge
603053.SH,成都燃气,9.57,11.86,-19.3,主板,longbridge
600030.SH,中信证券,26.26,32.53,-19.3,主板,longbridge
301538.SZ,骏鼎达,84.75,105.0,-19.3,创业板,longbridge
688052.SH,纳芯微,169.7,210.02,-19.2,科创板,longbridge
688579.SH,地纬智能,11.21,13.88,-19.2,科创板,longbridge
000565.SZ,渝三峡Ａ,7.25,8.97,-19.2,主板,longbridge
688410.SH,山外山,15.75,19.5,-19.2,科创板,longbridge
002955.SZ,鸿合科技,25.33,31.35,-19.2,主板,longbridge
603368.SH,柳药集团,16.91,20.92,-19.2,主板,longbridge
600758.SH,辽宁能源,3.82,4.73,-19.2,主板,longbridge
688396.SH,华润微,49.25,60.99,-19.2,科创板,longbridge
688297.SH,中无人机,50.04,61.95,-19.2,科创板,longbridge
603226.SH,菲林格尔,40.15,49.7,-19.2,主板,longbridge
300112.SZ,万讯自控,8.02,9.93,-19.2,创业板,longbridge
600217.SH,中再资环,3.79,4.69,-19.2,主板,longbridge
002791.SZ,坚朗五金,19.37,23.95,-19.1,主板,longbridge
300719.SZ,安达维尔,16.3,20.16,-19.1,创业板,longbridge
600703.SH,三安光电,13.34,16.49,-19.1,主板,longbridge
688058.SH,宝兰德,28.98,35.8,-19.1,科创板,longbridge
688619.SH,罗普特,15.74,19.45,-19.1,科创板,longbridge
301505.SZ,苏州规划,22.8,28.18,-19.1,创业板,longbridge
301255.SZ,通力科技,30.1,37.21,-19.1,创业板,longbridge
300134.SZ,大富科技,11.47,14.18,-19.1,创业板,longbridge
300347.SZ,泰格医药,57.6,71.18,-19.1,创业板,longbridge
300332.SZ,天壕能源,5.62,6.95,-19.1,创业板,longbridge
002801.SZ,微光股份,32.9,40.6,-19.0,主板,longbridge
688266.SH,泽璟制药-U,98.8,122.0,-19.0,科创板,longbridge
300759.SZ,康龙化成,30.47,37.63,-19.0,创业板,longbridge
688589.SH,力合微,22.65,27.97,-19.0,科创板,longbridge
300365.SZ,恒华科技,5.89,7.27,-19.0,创业板,longbridge
301428.SZ,世纪恒通,34.73,42.88,-19.0,创业板,longbridge
603678.SH,火炬电子,34.82,42.99,-19.0,主板,longbridge
600975.SH,新五丰,5.71,7.05,-19.0,主板,longbridge
600866.SH,星湖科技,6.93,8.55,-18.9,主板,longbridge
002910.SZ,庄园牧场,10.66,13.15,-18.9,主板,longbridge
000921.SZ,海信家电,22.46,27.69,-18.9,主板,longbridge
002153.SZ,石基信息,9.76,12.03,-18.9,主板,longbridge
601699.SH,潞安环能,13.36,16.48,-18.9,主板,longbridge
605186.SH,健麾信息,19.83,24.44,-18.9,主板,longbridge
300817.SZ,双飞集团,20.32,25.05,-18.9,创业板,longbridge
002596.SZ,海南瑞泽,3.53,4.35,-18.9,主板,longbridge
000955.SZ,欣龙控股,5.03,6.2,-18.9,主板,longbridge
603858.SH,步长制药,16.69,20.58,-18.9,主板,longbridge
300439.SZ,美康生物,9.9,12.2,-18.9,创业板,longbridge
688129.SH,东来技术,24.3,29.98,-18.9,科创板,longbridge
000069.SZ,华侨城Ａ,2.23,2.75,-18.9,主板,longbridge
002106.SZ,莱宝高科,10.64,13.1,-18.8,主板,longbridge
688459.SH,哈铁科技,9.36,11.53,-18.8,科创板,longbridge
601015.SH,陕西黑猫,3.88,4.78,-18.8,主板,longbridge
603606.SH,东方电缆,60.05,73.94,-18.8,主板,longbridge
300428.SZ,立中集团,21.51,26.5,-18.8,创业板,longbridge
003017.SZ,大洋生物,30.86,37.99,-18.8,主板,longbridge
300160.SZ,秀强股份,5.43,6.69,-18.8,创业板,longbridge
002138.SZ,顺络电子,35.45,43.67,-18.8,主板,longbridge
603111.SH,康尼机电,6.84,8.42,-18.8,主板,longbridge
000810.SZ,创维数字,12.19,15.02,-18.8,主板,longbridge
000981.SZ,山子高科,4.05,4.99,-18.8,主板,longbridge
301398.SZ,星源卓镁,48.36,59.58,-18.8,创业板,longbridge
301297.SZ,富乐德,37.34,45.97,-18.8,创业板,longbridge
600558.SH,大西洋,5.41,6.66,-18.8,主板,longbridge
603307.SH,扬州金泉,39.4,48.44,-18.7,主板,longbridge
603779.SH,威龙股份,6.31,7.76,-18.7,主板,longbridge
605369.SH,拱东医疗,17.71,21.78,-18.7,主板,longbridge
000520.SZ,凤凰航运,4.17,5.13,-18.7,主板,longbridge
002275.SZ,桂林三金,14.13,17.38,-18.7,主板,longbridge
603908.SH,牧高笛,22.67,27.88,-18.7,主板,longbridge
600909.SH,华安证券,5.7,7.01,-18.7,主板,longbridge
603136.SH,天目湖,11.29,13.88,-18.7,主板,longbridge
600109.SH,国金证券,8.65,10.64,-18.7,主板,longbridge
300226.SZ,上海钢联,25.05,30.83,-18.7,创业板,longbridge
300105.SZ,龙源技术,6.58,8.09,-18.7,创业板,longbridge
600778.SH,友好集团,6.39,7.85,-18.6,主板,longbridge
000856.SZ,冀东装备,10.7,13.15,-18.6,主板,longbridge
000402.SZ,金融街,2.81,3.45,-18.6,主板,longbridge
300107.SZ,建新股份,6.96,8.55,-18.6,创业板,longbridge
600864.SH,哈投股份,7.12,8.75,-18.6,主板,longbridge
603915.SH,国茂股份,15.46,18.99,-18.6,主板,longbridge
300802.SZ,矩子科技,19.27,23.68,-18.6,创业板,longbridge
002516.SZ,旷达科技,5.77,7.09,-18.6,主板,longbridge
000417.SZ,合百集团,6.7,8.22,-18.5,主板,longbridge
301392.SZ,汇成真空,162.14,199.0,-18.5,创业板,longbridge
688439.SH,振华风光,51.14,62.72,-18.5,科创板,longbridge
603158.SH,腾龙股份,13.26,16.27,-18.5,主板,longbridge
603500.SH,祥和实业,11.15,13.68,-18.5,主板,longbridge
600369.SH,西南证券,4.23,5.19,-18.5,主板,longbridge
600704.SH,物产中大,5.25,6.44,-18.5,主板,longbridge
300692.SZ,中赋科技,8.66,10.63,-18.5,创业板,longbridge
301185.SZ,鸥玛软件,18.99,23.3,-18.5,创业板,longbridge
002607.SZ,中公教育,2.6,3.19,-18.5,主板,longbridge
688358.SH,祥生医疗,29.59,36.26,-18.4,科创板,longbridge
000776.SZ,广发证券,20.11,24.65,-18.4,主板,longbridge
301327.SZ,华宝新能,64.28,78.8,-18.4,创业板,longbridge
600918.SH,中泰证券,6.07,7.44,-18.4,主板,longbridge
688161.SH,威高骨科,30.43,37.3,-18.4,科创板,longbridge
000151.SZ,中成股份,11.32,13.87,-18.4,主板,longbridge
300848.SZ,美瑞新材,14.99,18.36,-18.4,创业板,longbridge
002724.SZ,海洋王,7.04,8.63,-18.4,主板,longbridge
300790.SZ,宇瞳光学,30.03,36.79,-18.4,创业板,longbridge
688122.SH,西部超导,73.53,90.0,-18.3,科创板,longbridge
600523.SH,贵航股份,14.15,17.31,-18.3,主板,longbridge
300741.SZ,华宝股份,17.32,21.2,-18.3,创业板,longbridge
600675.SH,中华企业,2.67,3.27,-18.3,主板,longbridge
600011.SH,华能国际,6.94,8.49,-18.3,主板,longbridge
002399.SZ,海普瑞,11.12,13.61,-18.3,主板,longbridge
605588.SH,冠石科技,56.72,69.37,-18.2,主板,longbridge
600332.SH,白云山,22.78,27.85,-18.2,主板,longbridge
600185.SH,珠免集团,5.98,7.31,-18.2,主板,longbridge
300479.SZ,神思电子,19.34,23.63,-18.2,创业板,longbridge
000898.SZ,鞍钢股份,2.33,2.85,-18.2,主板,longbridge
301082.SZ,久盛电气,18.23,22.29,-18.2,创业板,longbridge
603290.SH,斯达半导,99.46,121.65,-18.2,主板,longbridge
600734.SH,实达集团,3.41,4.17,-18.2,主板,longbridge
002982.SZ,湘佳股份,14.13,17.28,-18.2,主板,longbridge
301508.SZ,中机认检,29.75,36.36,-18.2,创业板,longbridge
002007.SZ,华兰生物,15.04,18.39,-18.2,主板,longbridge
603456.SH,九洲药业,17.02,20.81,-18.2,主板,longbridge
300155.SZ,安居宝,4.62,5.65,-18.2,创业板,longbridge
002396.SZ,星网锐捷,29.4,35.94,-18.2,主板,longbridge
600020.SH,中原高速,3.8,4.64,-18.1,主板,longbridge
300463.SZ,迈克生物,10.65,13.01,-18.1,创业板,longbridge
300410.SZ,正业科技,9.81,11.98,-18.1,创业板,longbridge
603329.SH,上海雅仕,10.34,12.63,-18.1,主板,longbridge
002314.SZ,南山控股,2.71,3.31,-18.1,主板,longbridge
001289.SZ,龙源电力,15.36,18.75,-18.1,主板,longbridge
000888.SZ,峨眉山Ａ,12.52,15.28,-18.1,主板,longbridge
301015.SZ,百洋医药,26.53,32.38,-18.1,创业板,longbridge
600009.SH,上海机场,27.25,33.28,-18.1,主板,longbridge
300585.SZ,奥联电子,18.18,22.19,-18.1,创业板,longbridge
002096.SZ,易普力,11.71,14.3,-18.1,主板,longbridge
301239.SZ,普瑞眼科,37.24,45.48,-18.1,创业板,longbridge
000532.SZ,华金资本,13.76,16.8,-18.1,主板,longbridge
000530.SZ,冰山冷热,5.98,7.3,-18.1,主板,longbridge
001239.SZ,永达股份,15.3,18.68,-18.1,主板,longbridge
301258.SZ,富士莱,31.97,39.02,-18.1,创业板,longbridge
600377.SH,宁沪高速,11.75,14.35,-18.1,主板,longbridge
300621.SZ,维业股份,8.3,10.13,-18.1,创业板,longbridge
688061.SH,灿瑞科技,33.7,41.13,-18.1,科创板,longbridge
688202.SH,美迪西,69.45,84.7,-18.0,科创板,longbridge
300784.SZ,利安科技,50.33,61.35,-18.0,创业板,longbridge
300949.SZ,奥雅股份,39.05,47.6,-18.0,创业板,longbridge
002991.SZ,甘源食品,49.75,60.7,-18.0,主板,longbridge
002229.SZ,鸿博股份,19.68,24.0,-18.0,主板,longbridge
601628.SH,中国人寿,37.52,45.73,-18.0,主板,longbridge
603004.SH,鼎龙科技,21.63,26.39,-18.0,主板,longbridge
000166.SZ,申万宏源,4.74,5.78,-18.0,主板,longbridge
300653.SZ,正海生物,19.65,23.95,-18.0,创业板,longbridge
603596.SH,伯特利,45.96,56.06,-18.0,主板,longbridge
600876.SH,凯盛新能,9.81,11.97,-18.0,主板,longbridge
601990.SH,南京证券,7.42,9.05,-18.0,主板,longbridge
301609.SZ,山大电力,47.52,57.88,-17.9,创业板,longbridge
002825.SZ,纳尔股份,11.23,13.68,-17.9,主板,longbridge
600903.SH,贵州燃气,6.22,7.58,-17.9,主板,longbridge
300915.SZ,海融科技,22.88,27.86,-17.9,创业板,longbridge
300415.SZ,伊之密,24.46,29.79,-17.9,创业板,longbridge
600038.SH,中直股份,34.06,41.5,-17.9,主板,longbridge
688789.SH,宏华数科,72.08,87.75,-17.9,科创板,longbridge
603195.SH,公牛集团,41.04,49.9,-17.8,主板,longbridge
605488.SH,福莱新材,34.2,41.6,-17.8,主板,longbridge
000768.SZ,中航西飞,24.67,30.0,-17.8,主板,longbridge
300231.SZ,银信科技,11.51,14.0,-17.8,创业板,longbridge
301193.SZ,家联科技,21.88,26.62,-17.8,创业板,longbridge
301032.SZ,新柴股份,13.15,15.99,-17.8,创业板,longbridge
601169.SH,北京银行,5.42,6.59,-17.8,主板,longbridge
000425.SZ,徐工机械,9.95,12.1,-17.8,主板,longbridge
688443.SH,智翔金泰-U,31.13,37.88,-17.8,科创板,longbridge
002042.SZ,华孚时尚,4.9,5.96,-17.8,主板,longbridge
000590.SZ,古汉医药,11.19,13.62,-17.8,主板,longbridge
600419.SH,天润乳业,9.75,11.86,-17.8,主板,longbridge
002330.SZ,得利斯,4.77,5.8,-17.8,主板,longbridge
301665.SZ,泰禾股份,26.92,32.75,-17.8,创业板,longbridge
605011.SH,杭州热电,19.38,23.57,-17.8,主板,longbridge
603726.SH,朗迪集团,23.86,29.0,-17.7,主板,longbridge
300673.SZ,佩蒂股份,16.18,19.65,-17.7,创业板,longbridge
688293.SH,奥浦迈,55.81,67.8,-17.7,科创板,longbridge
301023.SZ,奕帆传动,41.17,50.0,-17.7,创业板,longbridge
002208.SZ,合肥城建,12.71,15.44,-17.7,主板,longbridge
002244.SZ,滨江集团,10.53,12.8,-17.7,主板,longbridge
300532.SZ,今天国际,11.91,14.48,-17.7,创业板,longbridge
603668.SH,天马科技,13.72,16.68,-17.7,主板,longbridge
688739.SH,成大生物,24.38,29.63,-17.7,科创板,longbridge
002968.SZ,新大正,11.85,14.39,-17.7,主板,longbridge
301069.SZ,凯盛新材,21.88,26.58,-17.7,创业板,longbridge
300320.SZ,海达股份,9.62,11.68,-17.6,创业板,longbridge
601375.SH,中原证券,4.04,4.9,-17.6,主板,longbridge
002171.SZ,楚江新材,11.79,14.31,-17.6,主板,longbridge
600787.SH,中储股份,5.34,6.48,-17.6,主板,longbridge
603979.SH,金诚信,62.88,76.29,-17.6,主板,longbridge
688109.SH,品茗科技,121.79,147.88,-17.6,科创板,longbridge
002566.SZ,益盛药业,7.53,9.14,-17.6,主板,longbridge
002678.SZ,珠江钢琴,5.76,6.99,-17.6,主板,longbridge
600029.SH,南方航空,5.71,6.93,-17.6,主板,longbridge
001358.SZ,兴欣新材,27.09,32.87,-17.6,主板,longbridge
000619.SZ,海螺新材,5.81,7.05,-17.6,主板,longbridge
000681.SZ,视觉中国,21.02,25.52,-17.6,主板,longbridge
000623.SZ,吉林敖东,18.21,22.08,-17.5,主板,longbridge
002500.SZ,山西证券,5.71,6.92,-17.5,主板,longbridge
603885.SH,吉祥航空,12.01,14.55,-17.5,主板,longbridge
603390.SH,通达电气,12.0,14.55,-17.5,主板,longbridge
301067.SZ,显盈科技,34.23,41.5,-17.5,创业板,longbridge
600071.SH,凤凰光学,21.17,25.66,-17.5,主板,longbridge
301315.SZ,威士顿,50.76,61.52,-17.5,创业板,longbridge
300019.SZ,硅宝科技,19.97,24.22,-17.5,创业板,longbridge
603098.SH,森特股份,14.19,17.21,-17.5,主板,longbridge
300252.SZ,金信诺,14.25,17.28,-17.5,创业板,longbridge
688653.SH,康希通信,13.34,16.17,-17.5,科创板,longbridge
688692.SH,达梦数据,244.17,296.0,-17.5,科创板,longbridge
300045.SZ,华力创通,23.1,27.97,-17.4,创业板,longbridge
601019.SH,山东出版,7.77,9.41,-17.4,主板,longbridge
002524.SZ,光正眼科,4.04,4.89,-17.4,主板,longbridge
600689.SH,上海三毛,13.75,16.65,-17.4,主板,longbridge
603768.SH,常青股份,11.07,13.4,-17.4,主板,longbridge
603776.SH,永安行,20.06,24.3,-17.4,主板,longbridge
603709.SH,中源家居,16.81,20.36,-17.4,主板,longbridge
000516.SZ,国际医学,4.62,5.59,-17.4,主板,longbridge
301020.SZ,密封科技,21.77,26.36,-17.4,创业板,longbridge
000650.SZ,仁和药业,5.8,7.02,-17.4,主板,longbridge
002668.SZ,TCL智家,9.33,11.3,-17.4,主板,longbridge
300999.SZ,金龙鱼,28.36,34.34,-17.4,创业板,longbridge
002867.SZ,周大生,12.32,14.89,-17.3,主板,longbridge
002133.SZ,广宇集团,3.24,3.92,-17.3,主板,longbridge
000637.SZ,茂化实华,4.35,5.26,-17.3,主板,longbridge
600435.SH,北方导航,15.03,18.17,-17.3,主板,longbridge
600860.SH,京城股份,11.92,14.42,-17.3,主板,longbridge
002933.SZ,新兴装备,32.66,39.5,-17.3,主板,longbridge
300951.SZ,博硕科技,37.21,44.98,-17.3,创业板,longbridge
300371.SZ,汇中股份,12.61,15.25,-17.3,创业板,longbridge
301591.SZ,肯特股份,42.94,51.93,-17.3,创业板,longbridge
688315.SH,诺禾致源,14.48,17.51,-17.3,科创板,longbridge
301233.SZ,盛帮股份,54.76,66.18,-17.3,创业板,longbridge
688173.SH,希荻微,14.63,17.68,-17.3,科创板,longbridge
000897.SZ,津滨发展,2.11,2.55,-17.3,主板,longbridge
300535.SZ,达威股份,19.68,23.81,-17.3,创业板,longbridge
301096.SZ,百诚医药,57.94,70.01,-17.2,创业板,longbridge
000605.SZ,渤海股份,6.71,8.1,-17.2,主板,longbridge
002475.SZ,立讯精密,59.75,72.2,-17.2,主板,longbridge
301578.SZ,辰奕智能,33.53,40.5,-17.2,创业板,longbridge
603298.SH,杭叉集团,25.33,30.6,-17.2,主板,longbridge
300239.SZ,东宝生物,5.3,6.4,-17.2,创业板,longbridge
301100.SZ,风光股份,18.74,22.64,-17.2,创业板,longbridge
601186.SH,中国铁建,6.93,8.37,-17.2,主板,longbridge
002234.SZ,民和股份,8.57,10.35,-17.2,主板,longbridge
688015.SH,交控科技,22.91,27.62,-17.1,科创板,longbridge
002261.SZ,拓维信息,37.66,45.43,-17.1,主板,longbridge
000876.SZ,新希望,8.8,10.61,-17.1,主板,longbridge
002949.SZ,华阳国际,14.08,16.98,-17.1,主板,longbridge
600094.SH,大名城,4.71,5.68,-17.1,主板,longbridge
301608.SZ,博实结,86.54,104.34,-17.1,创业板,longbridge
002069.SZ,獐子岛,3.72,4.49,-17.1,主板,longbridge
002179.SZ,中航光电,35.66,42.99,-17.1,主板,longbridge
601279.SH,英利汽车,3.93,4.74,-17.1,主板,longbridge
300412.SZ,迦南科技,5.2,6.27,-17.1,创业板,longbridge
300996.SZ,普联软件,17.64,21.28,-17.1,创业板,longbridge
002567.SZ,唐人神,4.23,5.1,-17.1,主板,longbridge
300608.SZ,思特奇,13.1,15.8,-17.1,创业板,longbridge
300449.SZ,汉邦高科,7.1,8.56,-17.1,创业板,longbridge
002319.SZ,乐通股份,11.22,13.51,-17.0,主板,longbridge
301010.SZ,晶雪节能,21.48,25.87,-17.0,创业板,longbridge
600279.SH,重庆港,4.92,5.93,-17.0,主板,longbridge
000983.SZ,山西焦煤,6.36,7.66,-17.0,主板,longbridge
600027.SH,华电国际,4.64,5.59,-17.0,主板,longbridge
600368.SH,五洲交通,3.9,4.7,-17.0,主板,longbridge
000723.SZ,美锦能源,4.5,5.42,-17.0,主板,longbridge
600694.SH,大商股份,16.98,20.45,-17.0,主板,longbridge
603613.SH,国联股份,27.8,33.46,-16.9,主板,longbridge
300079.SZ,数码视讯,5.44,6.55,-16.9,创业板,longbridge
000620.SZ,盈新发展,2.86,3.44,-16.9,主板,longbridge
300948.SZ,冠中生态,19.3,23.23,-16.9,创业板,longbridge
300035.SZ,中科电气,22.86,27.5,-16.9,创业板,longbridge
300387.SZ,富邦科技,8.53,10.27,-16.9,创业板,longbridge
000705.SZ,浙江震元,8.8,10.59,-16.9,主板,longbridge
300826.SZ,测绘股份,16.49,19.84,-16.9,创业板,longbridge
603496.SH,恒为科技,29.9,36.0,-16.9,主板,longbridge
601199.SH,江南水务,5.6,6.74,-16.9,主板,longbridge
605166.SH,聚合顺,11.33,13.64,-16.9,主板,longbridge
603895.SH,天永智能,29.59,35.56,-16.8,主板,longbridge
300886.SZ,华业香料,29.01,34.88,-16.8,创业板,longbridge
002909.SZ,集泰股份,6.37,7.66,-16.8,主板,longbridge
603032.SH,德新科技,22.76,27.37,-16.8,主板,longbridge
002823.SZ,凯中精密,15.9,19.1,-16.8,主板,longbridge
601366.SH,利群股份,3.97,4.77,-16.8,主板,longbridge
601377.SH,兴业证券,5.98,7.19,-16.8,主板,longbridge
000517.SZ,荣安地产,1.93,2.32,-16.8,主板,longbridge
688343.SH,云天励飞-U,92.3,111.0,-16.8,科创板,longbridge
000869.SZ,张裕Ａ,19.08,22.93,-16.8,主板,longbridge
002160.SZ,常铝股份,5.2,6.25,-16.8,主板,longbridge
300486.SZ,东杰智能,24.06,28.9,-16.7,创业板,longbridge
688768.SH,容知日新,47.28,56.74,-16.7,科创板,longbridge
000048.SZ,京基智农,14.86,17.83,-16.7,主板,longbridge
002356.SZ,赫美集团,3.45,4.14,-16.7,主板,longbridge
600420.SH,国药现代,9.81,11.78,-16.7,主板,longbridge
002158.SZ,汉钟精机,24.66,29.61,-16.7,主板,longbridge
300304.SZ,云意电气,13.05,15.66,-16.7,创业板,longbridge
600763.SH,通策医疗,41.21,49.47,-16.7,主板,longbridge
300498.SZ,温氏股份,16.83,20.21,-16.7,创业板,longbridge
300507.SZ,苏奥传感,8.86,10.63,-16.7,创业板,longbridge
002331.SZ,皖通科技,8.16,9.8,-16.7,主板,longbridge
600018.SH,上港集团,4.93,5.91,-16.6,主板,longbridge
002573.SZ,清新环境,3.51,4.21,-16.6,主板,longbridge
688131.SH,皓元医药,75.5,90.58,-16.6,科创板,longbridge
300154.SZ,瑞凌股份,8.3,9.95,-16.6,创业板,longbridge
603000.SH,人民网,19.73,23.66,-16.6,主板,longbridge
001231.SZ,农心科技,24.93,29.88,-16.6,主板,longbridge
